model_id,score_threshold,k,attribute_name,attribute_value,tpr,tnr,for,fdr,fpr,fnr,npv,precision,pp,pn,ppr,pprev,fp,fn,tn,tp,group_label_pos,group_label_neg,group_size,total_entities,prev,ppr_disparity,pprev_disparity,precision_disparity,fdr_disparity,for_disparity,fpr_disparity,fnr_disparity,tpr_disparity,tnr_disparity,npv_disparity,ppr_ref_group_value,pprev_ref_group_value,precision_ref_group_value,fdr_ref_group_value,for_ref_group_value,fpr_ref_group_value,fnr_ref_group_value,tpr_ref_group_value,tnr_ref_group_value,npv_ref_group_value
0,binary 0/1,497,Act1,A08,0.9475728155339805,0.859375,0.32926829268292684,0.018108651911468814,0.140625,0.05242718446601942,0.6707317073170732,0.9818913480885312,497,82,1.0,0.8583765112262521,9,27,55,488,515,64,579,579,0.8894645941278065,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,A08,A08,A08,A08,A08,A08,A08,A08,A08,A08
0,binary 0/1,497,Act2,A12,0.9475728155339805,0.859375,0.32926829268292684,0.018108651911468814,0.140625,0.05242718446601942,0.6707317073170732,0.9818913480885312,497,82,1.0,0.8583765112262521,9,27,55,488,515,64,579,579,0.8894645941278065,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,A12,A12,A12,A12,A12,A12,A12,A12,A12,A12
0,binary 0/1,497,Act3,A03,0.9448818897637795,0.8888888888888888,0.3684210526315789,0.012345679012345678,0.1111111111111111,0.05511811023622047,0.631578947368421,0.9876543209876543,243,38,0.48893360160965793,0.8647686832740213,3,14,24,240,254,27,281,579,0.9039145907473309,0.9566929133858267,1.0145711323451116,1.0115491835921941,0.522633744855967,1.2469635627530362,0.6851851851851851,1.1066020593579649,0.9944119888239776,1.060931899641577,0.896434634974533,A11,A11,A11,A11,A11,A11,A11,A11,A11,A11
0,binary 0/1,497,Act3,A11,0.9501915708812261,0.8378378378378378,0.29545454545454547,0.023622047244094488,0.16216216216216217,0.04980842911877394,0.7045454545454546,0.9763779527559056,254,44,0.5110663983903421,0.8523489932885906,6,13,31,248,261,37,298,579,0.8758389261744967,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,A11,A11,A11,A11,A11,A11,A11,A11,A11,A11
0,binary 0/1,497,Act4,A03,0.9501915708812261,0.8378378378378378,0.29545454545454547,0.023622047244094488,0.16216216216216217,0.04980842911877394,0.7045454545454546,0.9763779527559056,254,44,0.5110663983903421,0.8523489932885906,6,13,31,248,261,37,298,579,0.8758389261744967,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,A03,A03,A03,A03,A03,A03,A03,A03,A03,A03
0,binary 0/1,497,Act4,A11,0.9448818897637795,0.8888888888888888,0.3684210526315789,0.012345679012345678,0.1111111111111111,0.05511811023622047,0.631578947368421,0.9876543209876543,243,38,0.48893360160965793,0.8647686832740213,3,14,24,240,254,27,281,579,0.9039145907473309,0.9566929133858267,1.0145711323451116,1.0115491835921941,0.522633744855967,1.2469635627530362,0.6851851851851851,1.1066020593579649,0.9944119888239776,1.060931899641577,0.896434634974533,A03,A03,A03,A03,A03,A03,A03,A03,A03,A03
0,binary 0/1,497,Act5,A05,0.9748603351955307,0.9285714285714286,0.4090909090909091,0.002857142857142857,0.07142857142857142,0.025139664804469275,0.5909090909090909,0.9971428571428571,350,22,0.704225352112676,0.9408602150537635,1,9,13,349,358,14,372,579,0.9623655913978495,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,A05,A05,A05,A05,A05,A05,A05,A05,A05,A05
0,binary 0/1,497,Act5,A06,0.8853503184713376,0.84,0.3,0.05442176870748299,0.16,0.11464968152866242,0.7,0.9455782312925171,147,60,0.29577464788732394,0.7101449275362319,8,18,42,139,157,50,207,579,0.7584541062801933,0.42000000000000004,0.7547826086956522,0.9482876245053896,19.047619047619047,0.7333333333333333,2.24,4.560509554140127,0.9081817020422317,0.9046153846153846,1.1846153846153844,A05,A05,A05,A05,A05,A05,A05,A05,A05,A05
0,binary 0/1,497,Act6,A02,0.9841269841269841,1.0,0.16666666666666666,0.0,0.0,0.015873015873015872,0.8333333333333334,1.0,62,6,0.12474849094567404,0.9117647058823529,0,1,5,62,63,5,68,579,0.9264705882352942,0.4217687074829932,1.2839135654261704,1.0575539568345322,0.0,0.5555555555555556,0.0,0.1384479717813051,1.1115678885463056,1.1904761904761905,1.1904761904761907,A05,A05,A05,A05,A05,A05,A05,A05,A05,A05
0,binary 0/1,497,Act6,A05,0.8853503184713376,0.84,0.3,0.05442176870748299,0.16,0.11464968152866242,0.7,0.9455782312925171,147,60,0.29577464788732394,0.7101449275362319,8,18,42,139,157,50,207,579,0.7584541062801933,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,A05,A05,A05,A05,A05,A05,A05,A05,A05,A05
