model_id,score_threshold,k,attribute_name,attribute_value,tpr,tnr,for,fdr,fpr,fnr,npv,precision,pp,pn,ppr,pprev,fp,fn,tn,tp,group_label_pos,group_label_neg,group_size,total_entities,prev,ppr_disparity,pprev_disparity,precision_disparity,fdr_disparity,for_disparity,fpr_disparity,fnr_disparity,tpr_disparity,tnr_disparity,npv_disparity,ppr_ref_group_value,pprev_ref_group_value,precision_ref_group_value,fdr_ref_group_value,for_ref_group_value,fpr_ref_group_value,fnr_ref_group_value,tpr_ref_group_value,tnr_ref_group_value,npv_ref_group_value
0,binary 0/1,1286,Act1,A08,0.7937806873977087,0.34930950446791226,0.22661870503597123,0.6228615863141524,0.6506904955320877,0.20621931260229132,0.7733812949640287,0.3771384136858476,1286,556,1.0,0.6981541802388708,801,126,430,485,611,1231,1842,1842,0.3317046688382193,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,A08,A08,A08,A08,A08,A08,A08,A08,A08,A08
0,binary 0/1,1286,Act2,A12,0.7937806873977087,0.34930950446791226,0.22661870503597123,0.6228615863141524,0.6506904955320877,0.20621931260229132,0.7733812949640287,0.3771384136858476,1286,556,1.0,0.6981541802388708,801,126,430,485,611,1231,1842,1842,0.3317046688382193,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,A12,A12,A12,A12,A12,A12,A12,A12,A12,A12
0,binary 0/1,1286,Act3,A01,,1.0,0.0,,0.0,,1.0,,0,152,0.0,0.0,0,0,152,0,0,152,152,1842,0.0,0.0,0.0,,,0.0,0.0,,,2.6407766990291264,1.4174757281553396,A11,A11,A11,A11,A11,A11,A11,A11,A11,A11
0,binary 0/1,1286,Act3,A03,0.863481228668942,0.13457943925233645,0.35714285714285715,0.6466480446927374,0.8654205607476636,0.13651877133105803,0.6428571428571429,0.35335195530726254,716,112,0.5567651632970451,0.8647342995169082,463,40,72,253,293,535,828,1842,0.3538647342995169,1.256140350877193,1.3077209933045173,0.868149200539395,1.0905011404581666,1.212624584717608,1.3928662279489024,0.5048019684101913,1.1835647875720843,0.3553942473459759,0.9112343966712899,A11,A11,A11,A11,A11,A11,A11,A11,A11,A11
0,binary 0/1,1286,Act3,A11,0.7295597484276729,0.3786764705882353,0.2945205479452055,0.5929824561403508,0.6213235294117647,0.27044025157232704,0.7054794520547946,0.4070175438596491,570,292,0.4432348367029549,0.6612529002320185,338,86,206,232,318,544,862,1842,0.3689095127610209,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,A11,A11,A11,A11,A11,A11,A11,A11,A11,A11
0,binary 0/1,1286,Res1,Front Desk,0.6261980830670927,0.5097402597402597,0.271461716937355,0.606425702811245,0.4902597402597403,0.3738019169329074,0.728538283062645,0.39357429718875503,498,431,0.38724727838258166,0.5360602798708288,302,117,314,196,313,616,929,1842,0.3369214208826695,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Front Desk,Front Desk,Front Desk,Front Desk,Front Desk,Front Desk,Front Desk,Front Desk,Front Desk,Front Desk
0,binary 0/1,1286,Res1,Online System,0.9697986577181208,0.1886178861788618,0.072,0.633248730964467,0.8113821138211382,0.030201342281879196,0.928,0.366751269035533,788,125,0.6127527216174183,0.8630887185104053,499,9,116,289,298,615,913,1842,0.3263964950711939,1.5823293172690762,1.6100590752935071,0.9318476121413033,1.0442313510606112,0.2652307692307692,1.6550045765358314,0.08079504388229221,1.5487090809478152,0.3700274454973849,1.273783439490446,Front Desk,Front Desk,Front Desk,Front Desk,Front Desk,Front Desk,Front Desk,Front Desk,Front Desk,Front Desk
0,binary 0/1,1286,Res2,HR-dummy,0.9078947368421053,0.2239819004524887,0.175,0.6236363636363637,0.7760180995475113,0.09210526315789473,0.825,0.37636363636363634,1100,240,0.8553654743390358,0.8208955223880597,686,42,198,414,456,884,1340,1842,0.3402985074626866,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,HR-dummy,HR-dummy,HR-dummy,HR-dummy,HR-dummy,HR-dummy,HR-dummy,HR-dummy,HR-dummy,HR-dummy
0,binary 0/1,1286,Res2,HR-pro,0.45806451612903226,0.6685878962536023,0.26582278481012656,0.6182795698924731,0.3314121037463977,0.5419354838709678,0.7341772151898734,0.3817204301075269,186,316,0.14463452566096424,0.3705179282868526,115,84,232,71,155,347,502,1842,0.30876494023904383,0.1690909090909091,0.4513582035494386,1.0142330268557478,0.9914103890404088,1.5189873417721518,0.4270674922912763,5.883870967741936,0.5045348293595138,2.9850085873140624,0.8899117759877254,HR-dummy,HR-dummy,HR-dummy,HR-dummy,HR-dummy,HR-dummy,HR-dummy,HR-dummy,HR-dummy,HR-dummy
0,binary 0/1,1286,Res3,HR-dummy,0.6947368421052632,0.4431137724550898,0.22715404699738903,0.6526315789473685,0.5568862275449101,0.30526315789473685,0.7728459530026109,0.3473684210526316,570,383,0.4432348367029549,0.5981112277019937,372,87,296,198,285,668,953,1842,0.2990556138509968,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,HR-dummy,HR-dummy,HR-dummy,HR-dummy,HR-dummy,HR-dummy,HR-dummy,HR-dummy,HR-dummy,HR-dummy
